t,Rt,Tt,Wt,Qt
5389,952,23.233,3.493,284.818
5390,814,23.025,3.083,433.998
5391,619,22.427,2.671,991.923
5392,367,21.388,2.178,256.254
5393,123,19.471,2.329,326.736
5394,0,17.586,2.369,1.217.848
5395,0,16.765,2.531,675.934
5396,0,15.856,3.047,631.874
5397,0,14.971,3.559,587.451
5398,0,14.399,3.76,113.112
5399,0,13.979,3.786,448.404
5400,0,13.277,3.95,356.731
5401,0,13.089,3.515,295.381
5402,0,12.819,3.434,275.283
5403,0,12.575,3.332,264.324
5404,0,12.398,3.187,550.275
5405,0,12.311,2.87,278.502
5406,82,12.479,2.696,499.482
5407,352,14.698,2.417,95.259
5408,634,17.742,3.095,515.569
5409,827,19.985,3.37,644.103
5410,961,21.557,3.567,255.381
5411,1.03,22.57,3.78,98.925
5412,1.026,23.096,3.766,3.855
5413,952,23.233,3.493,284.818
5414,814,23.025,3.083,433.998
5415,619,22.427,2.671,991.923
5416,367,21.388,2.178,256.254
5417,123,19.471,2.329,326.736
5418,0,17.586,2.369,1.217.848
5419,0,16.765,2.531,675.934
5420,0,15.856,3.047,631.874
5421,0,14.971,3.559,587.451
5422,0,14.399,3.76,113.112
5423,0,13.979,3.786,448.404
5424,0,13.277,3.95,356.731
5425,0,13.089,3.515,295.381
5426,0,12.819,3.434,275.283
5427,0,12.575,3.332,264.324
5428,0,12.398,3.187,550.275
5429,0,12.311,2.87,278.502
5430,82,12.479,2.696,499.482
5431,352,14.698,2.417,95.259
5432,634,17.742,3.095,515.569
5433,827,19.985,3.37,644.103
5434,961,21.557,3.567,255.381
5435,1.03,22.57,3.78,98.925
5436,1.026,23.096,3.766,3.855
5437,952,23.233,3.493,284.818
5438,814,23.025,3.083,433.998
5439,619,22.427,2.671,991.923
5440,367,21.388,2.178,256.254
5441,123,19.471,2.329,326.736
5442,0,17.586,2.369,1.217.848
5443,0,16.765,2.531,675.934
5444,0,15.856,3.047,631.874
5445,0,14.971,3.559,587.451
5446,0,14.399,3.76,113.112
5447,0,13.979,3.786,448.404
5448,0,13.277,3.95,356.731
5449,0,13.089,3.515,295.381
5450,0,12.819,3.434,275.283
5451,0,12.575,3.332,264.324
5452,0,12.398,3.187,550.275
5453,0,12.311,2.87,278.502
5454,82,12.479,2.696,499.482
5455,352,14.698,2.417,95.259
5456,634,17.742,3.095,515.569
5457,827,19.985,3.37,644.103
5458,961,21.557,3.567,255.381
5459,1.03,22.57,3.78,98.925
5460,1.026,23.096,3.766,3.855
5461,952,23.233,3.493,284.818
5462,814,23.025,3.083,433.998
5463,619,22.427,2.671,991.923
5464,367,21.388,2.178,256.254
5465,123,19.471,2.329,326.736
5466,0,17.586,2.369,1.217.848
5467,0,16.765,2.531,675.934
5468,0,15.856,3.047,631.874
5469,0,14.971,3.559,587.451
5470,0,14.399,3.76,113.112
5471,0,13.979,3.786,448.404
5472,0,13.277,3.95,356.731
5473,0,13.089,3.515,295.381
5474,0,12.819,3.434,275.283
5475,0,12.575,3.332,264.324
5476,0,12.398,3.187,550.275
5477,0,12.311,2.87,278.502
5478,82,12.479,2.696,499.482
5479,352,14.698,2.417,95.259
5480,634,17.742,3.095,515.569
5481,827,19.985,3.37,644.103
5482,961,21.557,3.567,255.381
5483,1.03,22.57,3.78,98.925
5484,1.026,23.096,3.766,3.855
5485,952,23.233,3.493,284.818
5486,814,23.025,3.083,433.998
5487,619,22.427,2.671,991.923
5488,367,21.388,2.178,256.254
5489,123,19.471,2.329,326.736
5490,0,17.586,2.369,1.217.848
5491,0,16.765,2.531,675.934
5492,0,15.856,3.047,631.874
5493,0,14.971,3.559,587.451
5494,0,14.399,3.76,113.112
5495,0,13.979,3.786,448.404
5496,0,13.277,3.95,356.731
5497,0,13.089,3.515,295.381
5498,0,12.819,3.434,275.283
5499,0,12.575,3.332,264.324
5500,0,12.398,3.187,550.275
5501,0,12.311,2.87,278.502
5502,82,12.479,2.696,499.482
5503,352,14.698,2.417,95.259
5504,634,17.742,3.095,515.569
5505,827,19.985,3.37,644.103
5506,961,21.557,3.567,255.381
5507,1.03,22.57,3.78,98.925
5508,1.026,23.096,3.766,3.855
5509,952,23.233,3.493,284.818
5510,814,23.025,3.083,433.998
5511,619,22.427,2.671,991.923
5512,367,21.388,2.178,256.254
5513,123,19.471,2.329,326.736
5514,0,17.586,2.369,1.217.848
5515,0,16.765,2.531,675.934
5516,0,15.856,3.047,631.874
5517,0,14.971,3.559,587.451
5518,0,14.399,3.76,113.112
5519,0,13.979,3.786,448.404
5520,0,13.277,3.95,356.731
5521,0,13.089,3.515,295.381
5522,0,12.819,3.434,275.283
5523,0,12.575,3.332,264.324
5524,0,12.398,3.187,550.275
5525,0,12.311,2.87,278.502
5526,82,12.479,2.696,499.482
5527,352,14.698,2.417,95.259
5528,634,17.742,3.095,515.569
5529,827,19.985,3.37,644.103
5530,961,21.557,3.567,255.381
5531,1.03,22.57,3.78,98.925
5532,1.026,23.096,3.766,3.855
5533,952,23.233,3.493,284.818
5534,814,23.025,3.083,433.998
5535,619,22.427,2.671,991.923
5536,367,21.388,2.178,256.254
5537,123,19.471,2.329,326.736
5538,0,17.586,2.369,1.217.848
5539,0,16.765,2.531,675.934
5540,0,15.856,3.047,631.874
5541,0,14.971,3.559,587.451
5542,0,14.399,3.76,113.112
5543,0,13.979,3.786,448.404
5544,0,13.277,3.95,356.731
5545,0,13.089,3.515,295.381
5546,0,12.819,3.434,275.283
5547,0,12.575,3.332,264.324
5548,0,12.398,3.187,550.275
5549,0,12.311,2.87,278.502
5550,82,12.479,2.696,499.482
5551,352,14.698,2.417,95.259
5552,634,17.742,3.095,515.569
5553,827,19.985,3.37,644.103
5554,961,21.557,3.567,255.381
5555,1.03,22.57,3.78,98.925
5556,1.026,23.096,3.766,3.855
5557,952,23.233,3.493,284.818
5558,814,23.025,3.083,433.998
5559,619,22.427,2.671,991.923
5560,367,21.388,2.178,256.254
5561,123,19.471,2.329,326.736
5562,0,17.586,2.369,1.217.848
5563,0,16.765,2.531,675.934
5564,0,15.856,3.047,631.874
5565,0,14.971,3.559,587.451
5566,0,14.399,3.76,113.112
5567,0,13.979,3.786,448.404
5568,0,13.277,3.95,356.731
5569,0,13.089,3.515,295.381
5570,0,12.819,3.434,275.283
5571,0,12.575,3.332,264.324
5572,0,12.398,3.187,550.275
5573,0,12.311,2.87,278.502
5574,82,12.479,2.696,499.482
5575,352,14.698,2.417,95.259
5576,634,17.742,3.095,515.569
5577,827,19.985,3.37,644.103
5578,961,21.557,3.567,255.381
5579,1.03,22.57,3.78,98.925
5580,1.026,23.096,3.766,3.855
5581,952,23.233,3.493,284.818
5582,814,23.025,3.083,433.998
5583,619,22.427,2.671,991.923
5584,367,21.388,2.178,256.254
5585,123,19.471,2.329,326.736
5586,0,17.586,2.369,1.217.848
5587,0,16.765,2.531,675.934
5588,0,15.856,3.047,631.874
5589,0,14.971,3.559,587.451
5590,0,14.399,3.76,113.112
5591,0,13.979,3.786,448.404
5592,0,13.277,3.95,356.731
5593,0,13.089,3.515,295.381
5594,0,12.819,3.434,275.283
5595,0,12.575,3.332,264.324
5596,0,12.398,3.187,550.275
5597,0,12.311,2.87,278.502
5598,82,12.479,2.696,499.482
5599,352,14.698,2.417,95.259
5600,634,17.742,3.095,515.569
5601,827,19.985,3.37,644.103
5602,961,21.557,3.567,255.381
5603,1.03,22.57,3.78,98.925
5604,1.026,23.096,3.766,3.855
5605,952,23.233,3.493,284.818
5606,814,23.025,3.083,433.998
5607,619,22.427,2.671,991.923
5608,367,21.388,2.178,256.254
5609,123,19.471,2.329,326.736
5610,0,17.586,2.369,1.217.848
5611,0,16.765,2.531,675.934
5612,0,15.856,3.047,631.874
5613,0,14.971,3.559,587.451
5614,0,14.399,3.76,113.112
5615,0,13.979,3.786,448.404
5616,0,13.277,3.95,356.731
5617,0,13.089,3.515,295.381
5618,0,12.819,3.434,275.283
5619,0,12.575,3.332,264.324
5620,0,12.398,3.187,550.275
5621,0,12.311,2.87,278.502
5622,82,12.479,2.696,499.482
5623,352,14.698,2.417,95.259
5624,634,17.742,3.095,515.569
5625,827,19.985,3.37,644.103
5626,961,21.557,3.567,255.381
5627,1.03,22.57,3.78,98.925
5628,1.026,23.096,3.766,3.855
5629,952,23.233,3.493,284.818
5630,814,23.025,3.083,433.998
5631,619,22.427,2.671,991.923
5632,367,21.388,2.178,256.254
5633,123,19.471,2.329,326.736
5634,0,17.586,2.369,1.217.848
5635,0,16.765,2.531,675.934
5636,0,15.856,3.047,631.874
5637,0,14.971,3.559,587.451
5638,0,14.399,3.76,113.112
5639,0,13.979,3.786,448.404
5640,0,13.277,3.95,356.731
5641,0,13.089,3.515,295.381
5642,0,12.819,3.434,275.283
5643,0,12.575,3.332,264.324
5644,0,12.398,3.187,550.275
5645,0,12.311,2.87,278.502
5646,82,12.479,2.696,499.482
5647,352,14.698,2.417,95.259
5648,634,17.742,3.095,515.569
5649,827,19.985,3.37,644.103
5650,961,21.557,3.567,255.381
5651,1.03,22.57,3.78,98.925
5652,1.026,23.096,3.766,3.855
5653,952,23.233,3.493,284.818
5654,814,23.025,3.083,433.998
5655,619,22.427,2.671,991.923
5656,367,21.388,2.178,256.254
5657,123,19.471,2.329,326.736
5658,0,17.586,2.369,1.217.848
5659,0,16.765,2.531,675.934
5660,0,15.856,3.047,631.874
5661,0,14.971,3.559,587.451
5662,0,14.399,3.76,113.112
5663,0,13.979,3.786,448.404
5664,0,13.277,3.95,356.731
5665,0,13.089,3.515,295.381
5666,0,12.819,3.434,275.283
5667,0,12.575,3.332,264.324
5668,0,12.398,3.187,550.275
5669,0,12.311,2.87,278.502
5670,82,12.479,2.696,499.482
5671,352,14.698,2.417,95.259
5672,634,17.742,3.095,515.569
5673,827,19.985,3.37,644.103
5674,961,21.557,3.567,255.381
5675,1.03,22.57,3.78,98.925
5676,1.026,23.096,3.766,3.855
5677,952,23.233,3.493,284.818
5678,814,23.025,3.083,433.998
5679,619,22.427,2.671,991.923
5680,367,21.388,2.178,256.254
5681,123,19.471,2.329,326.736
5682,0,17.586,2.369,1.217.848
5683,0,16.765,2.531,675.934
5684,0,15.856,3.047,631.874
5685,0,14.971,3.559,587.451
5686,0,14.399,3.76,113.112
5687,0,13.979,3.786,448.404
5688,0,13.277,3.95,356.731
5689,0,13.089,3.515,295.381
5690,0,12.819,3.434,275.283
5691,0,12.575,3.332,264.324
5692,0,12.398,3.187,550.275
5693,0,12.311,2.87,278.502
5694,82,12.479,2.696,499.482
5695,352,14.698,2.417,95.259
5696,634,17.742,3.095,515.569
5697,827,19.985,3.37,644.103
5698,961,21.557,3.567,255.381
5699,1.03,22.57,3.78,98.925
5700,1.026,23.096,3.766,3.855
5701,952,23.233,3.493,284.818
5702,814,23.025,3.083,433.998
5703,619,22.427,2.671,991.923
5704,367,21.388,2.178,256.254
5705,123,19.471,2.329,326.736
5706,0,17.586,2.369,1.217.848
5707,0,16.765,2.531,675.934
5708,0,15.856,3.047,631.874
5709,0,14.971,3.559,587.451
5710,0,14.399,3.76,113.112
5711,0,13.979,3.786,448.404
5712,0,13.277,3.95,356.731
5713,0,13.089,3.515,295.381
5714,0,12.819,3.434,275.283
5715,0,12.575,3.332,264.324
5716,0,12.398,3.187,550.275
5717,0,12.311,2.87,278.502
5718,82,12.479,2.696,499.482
5719,352,14.698,2.417,95.259
5720,634,17.742,3.095,515.569
5721,827,19.985,3.37,644.103
5722,961,21.557,3.567,255.381
5723,1.03,22.57,3.78,98.925
5724,1.026,23.096,3.766,3.855
5725,952,23.233,3.493,284.818
5726,814,23.025,3.083,433.998
5727,619,22.427,2.671,991.923
5728,367,21.388,2.178,256.254
5729,123,19.471,2.329,326.736
5730,0,17.586,2.369,1.217.848
5731,0,16.765,2.531,675.934
5732,0,15.856,3.047,631.874
5733,0,14.971,3.559,587.451
5734,0,14.399,3.76,113.112
5735,0,13.979,3.786,448.404
5736,0,13.277,3.95,356.731
5737,0,13.089,3.515,295.381
5738,0,12.819,3.434,275.283
5739,0,12.575,3.332,264.324
5740,0,12.398,3.187,550.275
5741,0,12.311,2.87,278.502
5742,82,12.479,2.696,499.482
5743,352,14.698,2.417,95.259
5744,634,17.742,3.095,515.569
5745,827,19.985,3.37,644.103
5746,961,21.557,3.567,255.381
5747,1.03,22.57,3.78,98.925
5748,1.026,23.096,3.766,3.855
5749,952,23.233,3.493,284.818
5750,814,23.025,3.083,433.998
5751,619,22.427,2.671,991.923
5752,367,21.388,2.178,256.254
5753,123,19.471,2.329,326.736
5754,0,17.586,2.369,1.217.848
5755,0,16.765,2.531,675.934
5756,0,15.856,3.047,631.874
5757,0,14.971,3.559,587.451
5758,0,14.399,3.76,113.112
5759,0,13.979,3.786,448.404
5760,0,13.277,3.95,356.731
5761,0,13.089,3.515,295.381
5762,0,12.819,3.434,275.283
5763,0,12.575,3.332,264.324
5764,0,12.398,3.187,550.275
5765,0,12.311,2.87,278.502
5766,82,12.479,2.696,499.482
5767,352,14.698,2.417,95.259
5768,634,17.742,3.095,515.569
5769,827,19.985,3.37,644.103
5770,961,21.557,3.567,255.381
5771,1.03,22.57,3.78,98.925
5772,1.026,23.096,3.766,3.855
5773,952,23.233,3.493,284.818
5774,814,23.025,3.083,433.998
5775,619,22.427,2.671,991.923
5776,367,21.388,2.178,256.254
5777,123,19.471,2.329,326.736
5778,0,17.586,2.369,1.217.848
5779,0,16.765,2.531,675.934
5780,0,15.856,3.047,631.874
5781,0,14.971,3.559,587.451
5782,0,14.399,3.76,113.112
5783,0,13.979,3.786,448.404
5784,0,13.277,3.95,356.731
5785,0,13.089,3.515,295.381
5786,0,12.819,3.434,275.283
5787,0,12.575,3.332,264.324
5788,0,12.398,3.187,550.275
5789,0,12.311,2.87,278.502
5790,82,12.479,2.696,499.482
5791,352,14.698,2.417,95.259
5792,634,17.742,3.095,515.569
5793,827,19.985,3.37,644.103
5794,961,21.557,3.567,255.381
5795,1.03,22.57,3.78,98.925
5796,1.026,23.096,3.766,3.855
5797,952,23.233,3.493,284.818
5798,814,23.025,3.083,433.998
5799,619,22.427,2.671,991.923
5800,367,21.388,2.178,256.254
5801,123,19.471,2.329,326.736
5802,0,17.586,2.369,1.217.848
5803,0,16.765,2.531,675.934
5804,0,15.856,3.047,631.874
5805,0,14.971,3.559,587.451
5806,0,14.399,3.76,113.112
5807,0,13.979,3.786,448.404
5808,0,13.277,3.95,356.731
5809,0,13.089,3.515,295.381
5810,0,12.819,3.434,275.283
5811,0,12.575,3.332,264.324
5812,0,12.398,3.187,550.275
5813,0,12.311,2.87,278.502
5814,82,12.479,2.696,499.482
5815,352,14.698,2.417,95.259
5816,634,17.742,3.095,515.569
5817,827,19.985,3.37,644.103
5818,961,21.557,3.567,255.381
5819,1.03,22.57,3.78,98.925
5820,1.026,23.096,3.766,3.855
5821,952,23.233,3.493,284.818
5822,814,23.025,3.083,433.998
5823,619,22.427,2.671,991.923
5824,367,21.388,2.178,256.254
5825,123,19.471,2.329,326.736
5826,0,17.586,2.369,1.217.848
5827,0,16.765,2.531,675.934
5828,0,15.856,3.047,631.874
5829,0,14.971,3.559,587.451
5830,0,14.399,3.76,113.112
5831,0,13.979,3.786,448.404
5832,0,13.277,3.95,356.731
5833,0,13.089,3.515,295.381
5834,0,12.819,3.434,275.283
5835,0,12.575,3.332,264.324
5836,0,12.398,3.187,550.275
5837,0,12.311,2.87,278.502
5838,82,12.479,2.696,499.482
5839,352,14.698,2.417,95.259
5840,634,17.742,3.095,515.569
5841,827,19.985,3.37,644.103
5842,961,21.557,3.567,255.381
5843,1.03,22.57,3.78,98.925
5844,1.026,23.096,3.766,3.855
5845,952,23.233,3.493,284.818
5846,814,23.025,3.083,433.998
5847,619,22.427,2.671,991.923
5848,367,21.388,2.178,256.254
5849,123,19.471,2.329,326.736
5850,0,17.586,2.369,1.217.848
5851,0,16.765,2.531,675.934
5852,0,15.856,3.047,631.874
5853,0,14.971,3.559,587.451
5854,0,14.399,3.76,113.112
5855,0,13.979,3.786,448.404
5856,0,13.277,3.95,356.731
5857,0,13.089,3.515,295.381
5858,0,12.819,3.434,275.283
5859,0,12.575,3.332,264.324
5860,0,12.398,3.187,550.275
5861,0,12.311,2.87,278.502
5862,82,12.479,2.696,499.482
5863,352,14.698,2.417,95.259
5864,634,17.742,3.095,515.569
5865,827,19.985,3.37,644.103
5866,961,21.557,3.567,255.381
5867,1.03,22.57,3.78,98.925
5868,1.026,23.096,3.766,3.855
5869,952,23.233,3.493,284.818
5870,814,23.025,3.083,433.998
5871,619,22.427,2.671,991.923
5872,367,21.388,2.178,256.254
5873,123,19.471,2.329,326.736
5874,0,17.586,2.369,1.217.848
5875,0,16.765,2.531,675.934
5876,0,15.856,3.047,631.874
5877,0,14.971,3.559,587.451
5878,0,14.399,3.76,113.112
5879,0,13.979,3.786,448.404
5880,0,13.277,3.95,356.731
5881,0,13.089,3.515,295.381
5882,0,12.819,3.434,275.283
5883,0,12.575,3.332,264.324
5884,0,12.398,3.187,550.275
5885,0,12.311,2.87,278.502
5886,82,12.479,2.696,499.482
5887,352,14.698,2.417,95.259
5888,634,17.742,3.095,515.569
5889,827,19.985,3.37,644.103
5890,961,21.557,3.567,255.381
5891,1.03,22.57,3.78,98.925
5892,1.026,23.096,3.766,3.855
5893,952,23.233,3.493,284.818
5894,814,23.025,3.083,433.998
5895,619,22.427,2.671,991.923
5896,367,21.388,2.178,256.254
5897,123,19.471,2.329,326.736
5898,0,17.586,2.369,1.217.848
5899,0,16.765,2.531,675.934
5900,0,15.856,3.047,631.874
5901,0,14.971,3.559,587.451
5902,0,14.399,3.76,113.112
5903,0,13.979,3.786,448.404
5904,0,13.277,3.95,356.731
5905,0,13.089,3.515,295.381
5906,0,12.819,3.434,275.283
5907,0,12.575,3.332,264.324
5908,0,12.398,3.187,550.275
5909,0,12.311,2.87,278.502
5910,82,12.479,2.696,499.482
5911,352,14.698,2.417,95.259
5912,634,17.742,3.095,515.569
5913,827,19.985,3.37,644.103
5914,961,21.557,3.567,255.381
5915,1.03,22.57,3.78,98.925
5916,1.026,23.096,3.766,3.855
5917,952,23.233,3.493,284.818
5918,814,23.025,3.083,433.998
5919,619,22.427,2.671,991.923
5920,367,21.388,2.178,256.254
5921,123,19.471,2.329,326.736
5922,0,17.586,2.369,1.217.848
5923,0,16.765,2.531,675.934
5924,0,15.856,3.047,631.874
5925,0,14.971,3.559,587.451
5926,0,14.399,3.76,113.112
5927,0,13.979,3.786,448.404
5928,0,13.277,3.95,356.731
5929,0,13.089,3.515,295.381
5930,0,12.819,3.434,275.283
5931,0,12.575,3.332,264.324
5932,0,12.398,3.187,550.275
5933,0,12.311,2.87,278.502
5934,82,12.479,2.696,499.482
5935,352,14.698,2.417,95.259
5936,634,17.742,3.095,515.569
5937,827,19.985,3.37,644.103
5938,961,21.557,3.567,255.381
5939,1.03,22.57,3.78,98.925
5940,1.026,23.096,3.766,3.855
5941,952,23.233,3.493,284.818
5942,814,23.025,3.083,433.998
5943,619,22.427,2.671,991.923
5944,367,21.388,2.178,256.254
5945,123,19.471,2.329,326.736
5946,0,17.586,2.369,1.217.848
5947,0,16.765,2.531,675.934
5948,0,15.856,3.047,631.874
5949,0,14.971,3.559,587.451
5950,0,14.399,3.76,113.112
5951,0,13.979,3.786,448.404
5952,0,13.277,3.95,356.731
5953,0,13.089,3.515,295.381
5954,0,12.819,3.434,275.283
5955,0,12.575,3.332,264.324
5956,0,12.398,3.187,550.275
5957,0,12.311,2.87,278.502
5958,82,12.479,2.696,499.482
5959,352,14.698,2.417,95.259
5960,634,17.742,3.095,515.569
5961,827,19.985,3.37,644.103
5962,961,21.557,3.567,255.381
5963,1.03,22.57,3.78,98.925
5964,1.026,23.096,3.766,3.855
5965,952,23.233,3.493,284.818
5966,814,23.025,3.083,433.998
5967,619,22.427,2.671,991.923
5968,367,21.388,2.178,256.254
5969,123,19.471,2.329,326.736
5970,0,17.586,2.369,1.217.848
5971,0,16.765,2.531,675.934
5972,0,15.856,3.047,631.874
5973,0,14.971,3.559,587.451
5974,0,14.399,3.76,113.112
5975,0,13.979,3.786,448.404
5976,0,13.277,3.95,356.731
5977,0,13.089,3.515,295.381
5978,0,12.819,3.434,275.283
5979,0,12.575,3.332,264.324
5980,0,12.398,3.187,550.275
5981,0,12.311,2.87,278.502
5982,82,12.479,2.696,499.482
5983,352,14.698,2.417,95.259
5984,634,17.742,3.095,515.569
5985,827,19.985,3.37,644.103
5986,961,21.557,3.567,255.381
5987,1.03,22.57,3.78,98.925
5988,1.026,23.096,3.766,3.855
5989,952,23.233,3.493,284.818
5990,814,23.025,3.083,433.998
5991,619,22.427,2.671,991.923
5992,367,21.388,2.178,256.254
5993,123,19.471,2.329,326.736
5994,0,17.586,2.369,1.217.848
5995,0,16.765,2.531,675.934
5996,0,15.856,3.047,631.874
5997,0,14.971,3.559,587.451
5998,0,14.399,3.76,113.112
5999,0,13.979,3.786,448.404
6000,0,13.277,3.95,356.731
6001,0,13.089,3.515,295.381
6002,0,12.819,3.434,275.283
6003,0,12.575,3.332,264.324
6004,0,12.398,3.187,550.275
6005,0,12.311,2.87,278.502
6006,82,12.479,2.696,499.482
6007,352,14.698,2.417,95.259
6008,634,17.742,3.095,515.569
6009,827,19.985,3.37,644.103
6010,961,21.557,3.567,255.381
6011,1.03,22.57,3.78,98.925
6012,1.026,23.096,3.766,3.855
6013,952,23.233,3.493,284.818
6014,814,23.025,3.083,433.998
6015,619,22.427,2.671,991.923
6016,367,21.388,2.178,256.254
6017,123,19.471,2.329,326.736
6018,0,17.586,2.369,1.217.848
6019,0,16.765,2.531,675.934
6020,0,15.856,3.047,631.874
6021,0,14.971,3.559,587.451
6022,0,14.399,3.76,113.112
6023,0,13.979,3.786,448.404
6024,0,13.277,3.95,356.731
6025,0,13.089,3.515,295.381
6026,0,12.819,3.434,275.283
6027,0,12.575,3.332,264.324
6028,0,12.398,3.187,550.275
6029,0,12.311,2.87,278.502
6030,82,12.479,2.696,499.482
6031,352,14.698,2.417,95.259
6032,634,17.742,3.095,515.569
6033,827,19.985,3.37,644.103
6034,961,21.557,3.567,255.381
6035,1.03,22.57,3.78,98.925
6036,1.026,23.096,3.766,3.855
6037,952,23.233,3.493,284.818
6038,814,23.025,3.083,433.998
6039,619,22.427,2.671,991.923
6040,367,21.388,2.178,256.254
6041,123,19.471,2.329,326.736
6042,0,17.586,2.369,1.217.848
6043,0,16.765,2.531,675.934
6044,0,15.856,3.047,631.874
6045,0,14.971,3.559,587.451
6046,0,14.399,3.76,113.112
6047,0,13.979,3.786,448.404
6048,0,13.277,3.95,356.731
6049,0,13.089,3.515,295.381
6050,0,12.819,3.434,275.283
6051,0,12.575,3.332,264.324
6052,0,12.398,3.187,550.275
6053,0,12.311,2.87,278.502
6054,82,12.479,2.696,499.482
6055,352,14.698,2.417,95.259
6056,634,17.742,3.095,515.569
6057,827,19.985,3.37,644.103
6058,961,21.557,3.567,255.381
6059,1.03,22.57,3.78,98.925
6060,1.026,23.096,3.766,3.855
6061,952,23.233,3.493,284.818
6062,814,23.025,3.083,433.998
6063,619,22.427,2.671,991.923
6064,367,21.388,2.178,256.254
6065,123,19.471,2.329,326.736
6066,0,17.586,2.369,1.217.848
6067,0,16.765,2.531,675.934
6068,0,15.856,3.047,631.874
6069,0,14.971,3.559,587.451
6070,0,14.399,3.76,113.112
6071,0,13.979,3.786,448.404
6072,0,13.277,3.95,356.731
6073,0,13.089,3.515,295.381
6074,0,12.819,3.434,275.283
6075,0,12.575,3.332,264.324
6076,0,12.398,3.187,550.275
6077,0,12.311,2.87,278.502
6078,82,12.479,2.696,499.482
6079,352,14.698,2.417,95.259
6080,634,17.742,3.095,515.569
6081,827,19.985,3.37,644.103
6082,961,21.557,3.567,255.381
6083,1.03,22.57,3.78,98.925
6084,1.026,23.096,3.766,3.855
6085,952,23.233,3.493,284.818
6086,814,23.025,3.083,433.998
6087,619,22.427,2.671,991.923
6088,367,21.388,2.178,256.254
6089,123,19.471,2.329,326.736
6090,0,17.586,2.369,1.217.848
6091,0,16.765,2.531,675.934
6092,0,15.856,3.047,631.874
6093,0,14.971,3.559,587.451
6094,0,14.399,3.76,113.112
6095,0,13.979,3.786,448.404
6096,0,13.277,3.95,356.731
6097,0,13.089,3.515,295.381
6098,0,12.819,3.434,275.283
6099,0,12.575,3.332,264.324
6100,0,12.398,3.187,550.275
6101,0,12.311,2.87,278.502
6102,82,12.479,2.696,499.482
6103,352,14.698,2.417,95.259
6104,634,17.742,3.095,515.569
6105,827,19.985,3.37,644.103
6106,961,21.557,3.567,255.381
6107,1.03,22.57,3.78,98.925
6108,1.026,23.096,3.766,3.855
6109,952,23.233,3.493,284.818
6110,814,23.025,3.083,433.998
6111,619,22.427,2.671,991.923
6112,367,21.388,2.178,256.254
6113,123,19.471,2.329,326.736
6114,0,17.586,2.369,1.217.848
6115,0,16.765,2.531,675.934
6116,0,15.856,3.047,631.874
6117,0,14.971,3.559,587.451
6118,0,14.399,3.76,113.112
6119,0,13.979,3.786,448.404
6120,0,13.277,3.95,356.731
6121,0,13.089,3.515,295.381
6122,0,12.819,3.434,275.283
6123,0,12.575,3.332,264.324
6124,0,12.398,3.187,550.275
6125,0,12.311,2.87,278.502
6126,82,12.479,2.696,499.482
6127,352,14.698,2.417,95.259
6128,634,17.742,3.095,515.569
6129,827,19.985,3.37,644.103
6130,961,21.557,3.567,255.381
6131,1.03,22.57,3.78,98.925
6132,1.026,23.096,3.766,3.855
6133,952,23.233,3.493,284.818
6134,814,23.025,3.083,433.998
6135,619,22.427,2.671,991.923
6136,367,21.388,2.178,256.254
6137,123,19.471,2.329,326.736
6138,0,17.586,2.369,1.217.848
6139,0,16.765,2.531,675.934
6140,0,15.856,3.047,631.874
6141,0,14.971,3.559,587.451
6142,0,14.399,3.76,113.112
6143,0,13.979,3.786,448.404
6144,0,13.277,3.95,356.731
