t;DNI;t_ambt;Wt;Qt;RDIFUSA
7212;561.94;28;0.7;0;561.94
7213;387.45;27.91;0.55;0;387.45
7214;25.18;27.67;0.34;0;25.18
7215;28.17;27.33;0.12;0;28.17
7216;14.55;27.02;0.08;0;14.55
7217;5.2;26.58;0.53;0;5.2
7218;0;25.73;1.13;0;0
7219;0;25.12;1.05;0;0
7220;0;25;0.96;0;0
7221;0;24.98;0.94;0;0
7222;0;24.84;0.83;0;0
7223;0;24.69;0.81;0;0
7224;0;24.55;0.92;0;0
7225;0;24.33;1.24;0;0
7226;0;24.06;1.32;0;0
7227;0;23.83;1.1;0;0
7228;0;23.92;0.96;0;0
7229;19.97;23.81;0.84;0;19.97
7230;110.32;24.33;0.69;0;110.32
7231;272.53;25.23;0.59;0;272.53
7232;559.93;26.26;0.46;0;559.93
7233;719.48;27.15;0.42;0;719.48
7234;843.94;28.45;0.33;0;843.94
7235;857.11;29.23;0.22;0;857.11
7236;832.12;29.5;0.11;0;832.12
7237;728.98;29.58;0.11;0;728.98
7238;490.71;29.41;0.24;0;490.71
7239;286.63;29.01;0.34;0;286.63
7240;111.22;28.38;0.33;0;111.22
7241;9.42;27.61;0.56;0;9.42
7242;0;26.82;1.16;0;0
7243;0;26.11;1.44;0;0
7244;0;25.59;1.57;0;0
7245;0;25.26;1.6;0;0
7246;0;25.05;1.57;0;0
7247;0;24.86;1.52;0;0
7248;0;24.66;1.47;0;0
7249;0;24.4;1.46;0;0
7250;0;24.07;1.54;0;0
7251;0;23.76;1.62;0;0
7252;0;23.62;1.55;0;0
7253;17.38;23.57;1.52;0;17.38
7254;88.64;24.31;0.98;0;88.64
7255;211.9;25.4;0.55;0;211.9
7256;354.09;26.23;0.47;0;354.09
7257;437.06;26.73;0.61;0;437.06
7258;566.76;27.37;0.64;0;566.76
7259;838.14;28;0.66;0;838.14
7260;840.61;28.01;0.61;0;840.61
7261;670.04;27.7;0.52;0;670.04
7262;307.84;27.3;0.4;0;307.84
7263;158.9;26.89;0.29;0;158.9
7264;54.95;26.53;0.27;0;54.95
7265;8.38;26.09;0.63;0;8.38
7266;0;25.45;1.14;0;0
7267;0;25.12;1.26;0;0
7268;0;25.01;1.23;0;0
7269;0;24.9;1.2;0;0
7270;0;24.84;1.13;0;0
7271;0;24.83;1.02;0;0
7272;0;24.77;0.97;0;0
7273;0;24.65;0.99;0;0
7274;0;24.54;1.02;0;0
7275;0;24.41;1.05;0;0
7276;0;24.58;0.82;0;0
7277;26.69;24.77;0.53;0;26.69
7278;177.59;24.86;0.56;0;177.59
7279;362.49;25.34;0.48;0;362.49
7280;577.91;26.26;0.48;0;577.91
7281;683.6;27.73;0.42;0;683.6
7282;800.97;28.51;0.67;0;800.97
7283;832.95;28.94;0.82;0;832.95
7284;725.97;28.91;0.86;0;725.97
7285;535.29;28.66;0.86;0;535.29
7286;309.26;28.33;0.79;0;309.26
7287;172.52;27.95;0.54;0;172.52
7288;39.12;27.46;0.11;0;39.12
7289;6.8;26.91;0.34;0;6.8
7290;0;26.7;0.6;0;0
7291;0;26.24;0.87;0;0
7292;0;25.73;1.06;0;0
7293;0;25.37;1.14;0;0
7294;0;25.03;1.24;0;0
7295;0;24.9;1.2;0;0
7296;0;24.76;1.1;0;0
7297;0;24.34;1.13;0;0
7298;0;23.79;1.16;0;0
7299;0;23.97;1.32;0;0
7300;0;23.77;1;0;0
7301;16.12;23.48;0.83;0;16.12
7302;112.45;23.89;0.66;0;112.45
7303;226.95;24.78;0.34;0;226.95
7304;425.52;25.84;0.33;0;425.52
7305;648.23;27.08;0.32;0;648.23
7306;804.09;28.49;0.38;0;804.09
7307;749.66;29.27;0.38;0;749.66
7308;678.62;29.62;0.32;0;678.62
7309;565.18;29.56;0.23;0;565.18
7310;423.02;29.17;0.17;0;423.02
7311;256.26;28.83;0.24;0;256.26
7312;106.89;28.24;0.44;0;106.89
7313;9.66;27.57;0.56;0;9.66
7314;0;26.95;0.9;0;0
7315;0;26.31;1.19;0;0
7316;0;25.46;1.43;0;0
7317;0;24.73;1.49;0;0
7318;0;24.29;1.05;0;0
7319;0;24.13;1.02;0;0
7320;0;24;0.88;0;0
7321;0;23.79;0.83;0;0
7322;0;23.67;0.82;0;0
7323;0;23.59;0.85;0;0
7324;0;23.53;0.74;0;0
7325;20.6;23.41;0.69;0;20.6
7326;128.29;23.79;0.68;0;128.29
7327;290.25;24.38;0.56;0;290.25
7328;463.41;25.15;0.46;0;463.41
7329;577.77;25.75;0.72;0;577.77
7330;677.77;26.44;0.87;0;677.77
7331;689.07;27.33;0.83;0;689.07
7332;679.04;27.81;0.71;0;679.04
7333;620.38;28.05;0.6;0;620.38
7334;520.66;28.05;0.52;0;520.66
7335;334.38;27.81;0.33;0;334.38
7336;134.8;27.4;0.16;0;134.8
7337;9.69;26.89;0.39;0;9.69
7338;0;26.43;0.89;0;0
7339;0;25.84;1.25;0;0
7340;0;25.15;1.53;0;0
7341;0;24.62;1.56;0;0
7342;0;24.37;1.22;0;0
7343;0;24.3;1.02;0;0
7344;0;24.11;0.97;0;0
7345;0;23.93;0.85;0;0
7346;0;23.83;0.78;0;0
7347;0;23.67;0.72;0;0
7348;0;23.47;0.75;0;0
7349;20.7;23.32;1;0;20.7
7350;146.84;23.96;0.85;0;146.84
7351;346.54;25.4;0.65;0;346.54
7352;518.67;26.61;0.8;0;518.67
7353;697.27;27.51;0.87;0;697.27
7354;764.96;28.15;0.9;0;764.96
7355;753.4;28.57;0.92;0;753.4
7356;698.26;28.74;0.9;0;698.26
7357;603.26;28.78;0.85;0;603.26
7358;453.73;28.63;0.77;0;453.73
7359;282.2;28.28;0.63;0;282.2
7360;108.38;27.75;0.41;0;108.38
7361;10.05;27;0.52;0;10.05
7362;0;26.3;1.01;0;0
7363;0;25.61;1.35;0;0
7364;0;24.98;1.51;0;0
7365;0;24.65;1.45;0;0
7366;0;24.47;1.17;0;0
7367;0;24.44;0.91;0;0
7368;0;24.33;0.95;0;0
7369;0;24.23;0.98;0;0
7370;0;24.05;0.95;0;0
7371;0;23.74;0.9;0;0
7372;0;23.45;0.82;0;0
7373;23.89;23.23;1.01;0;23.89
7374;118.06;24.08;0.78;0;118.06
7375;242.8;25.4;0.48;0;242.8
7376;513.52;26.76;0.66;0;513.52
7377;747.43;28.03;0.73;0;747.43
7378;797.91;28.8;0.65;0;797.91
7379;843.66;29.26;0.57;0;843.66
7380;830.13;29.45;0.52;0;830.13
7381;683.67;29.37;0.52;0;683.67
7382;551.27;29.03;0.48;0;551.27
7383;322.02;28.44;0.36;0;322.02
7384;124.28;27.88;0.46;0;124.28
7385;10.03;27.1;0.73;0;10.03
7386;0;26.4;1.23;0;0
7387;0;25.83;1.49;0;0
7388;0;25.36;1.51;0;0
7389;0;25.16;0.96;0;0
7390;0;25.11;0.94;0;0
7391;0;24.94;0.93;0;0
7392;0;24.8;0.9;0;0
7393;0;24.73;0.82;0;0
7394;0;24.64;0.74;0;0
7395;0;24.48;1.11;0;0
7396;0;24.26;1.28;0;0
7397;21.91;24.11;1.33;0;21.91
7398;169.8;24.58;0.96;0;169.8
7399;362.8;25.56;0.58;0;362.8
7400;582.84;26.34;0.45;0;582.84
7401;741.93;26.94;0.64;0;741.93
7402;722.56;27.74;0.71;0;722.56
7403;711.41;28.29;0.75;0;711.41
7404;601.53;28.48;0.73;0;601.53
7405;454.14;28.48;0.72;0;454.14
7406;319.98;28.28;0.61;0;319.98
7407;199.03;27.89;0.43;0;199.03
7408;76.56;27.37;0.28;0;76.56
7409;8.76;26.97;0.47;0;8.76
7410;0;26.58;0.86;0;0
7411;0;26.08;1.14;0;0
7412;0;25.47;1.4;0;0
7413;0;24.89;1.49;0;0
7414;0;24.67;0.96;0;0
7415;0;24.58;0.93;0;0
7416;0;24.4;0.78;0;0
7417;0;24.15;0.93;0;0
7418;0;23.94;1.27;0;0
7419;0;23.85;1.33;0;0
7420;0;23.87;1.33;0;0
7421;25.31;23.9;1.3;0;25.31
7422;142.09;24.12;1.15;0;142.09
7423;329.54;25.4;0.56;0;329.54
7424;379.73;26.45;0.5;0;379.73
7425;401.97;27.22;0.51;0;401.97
7426;455.97;27.81;0.41;0;455.97
7427;518.41;28.25;0.31;0;518.41
7428;568.66;28.45;0.24;0;568.66
7429;497.8;28.41;0.22;0;497.8
7430;438.46;28.14;0.29;0;438.46
7431;273.61;27.67;0.28;0;273.61
7432;105.23;27.14;0.28;0;105.23
7433;7.98;26.56;0.39;0;7.98
7434;0;26.27;0.71;0;0
7435;0;26.11;0.77;0;0
7436;0;25.83;0.91;0;0
7437;0;25.44;1.15;0;0
7438;0;24.9;1.38;0;0
7439;0;24.45;1.48;0;0
7440;0;24.24;1.42;0;0
7441;0;24.23;1.28;0;0
7442;0;24.33;1.11;0;0
7443;0;24.51;0.85;0;0
7444;0;24.5;0.86;0;0
7445;23.02;23.82;1.31;0;23.02
7446;153.54;24.11;1.03;0;153.54
7447;299.78;25.86;0.61;0;299.78
7448;584.94;27.05;0.43;0;584.94
7449;682.87;28.01;0.42;0;682.87
7450;716.64;28.88;0.43;0;716.64
7451;680.84;29.55;0.39;0;680.84
7452;674.48;29.92;0.35;0;674.48
7453;583.05;29.94;0.34;0;583.05
7454;431.12;29.58;0.34;0;431.12
7455;262.26;29.01;0.27;0;262.26
7456;107.17;28.47;0.32;0;107.17
7457;9.72;27.96;0.54;0;9.72
7458;0;27.53;0.81;0;0
7459;0;27.21;1.04;0;0
7460;0;26.71;1.26;0;0
7461;0;26.14;1.46;0;0
7462;0;25.67;1.52;0;0
7463;0;25.33;1.45;0;0
7464;0;25.13;1.38;0;0
7465;0;25.01;1.29;0;0
7466;0;24.96;1.22;0;0
7467;0;25;1.15;0;0
7468;0;24.82;1.2;0;0
7469;12.52;24.37;1.37;0;12.52
7470;35.96;24.66;0.96;0;35.96
7471;82.08;25.44;0.67;0;82.08
7472;141.52;26.21;0.48;0;141.52
7473;259.57;26.71;0.62;0;259.57
7474;399.07;27.19;0.68;0;399.07
7475;655.28;27.89;0.79;0;655.28
7476;756.92;28.35;0.84;0;756.92
7477;695.7;28.57;0.82;0;695.7
7478;578.6;28.55;0.64;0;578.6
7479;381.66;28.3;0.28;0;381.66
7480;152.34;27.88;0.24;0;152.34
7481;12.37;27.23;0.42;0;12.37
7482;0;26.49;0.95;0;0
7483;0;26.04;1.16;0;0
7484;0;25.72;1.23;0;0
7485;0;25.37;1.29;0;0
7486;0;25.07;1.33;0;0
7487;0;24.79;1.38;0;0
7488;0;24.47;1.3;0;0
7489;0;24.44;0.93;0;0
7490;0;24.45;0.89;0;0
7491;0;24.4;1.25;0;0
7492;0;24.47;1.2;0;0
7493;21.49;24.46;1.15;0;21.49
7494;146.05;24.58;1.06;0;146.05
7495;316.07;25.33;0.46;0;316.07
7496;493.58;25.87;0.27;0;493.58
7497;603.19;26.26;0.28;0;603.19
7498;699.92;26.54;0.42;0;699.92
7499;737.88;26.84;0.52;0;737.88
7500;733.02;27.06;0.5;0;733.02
7501;618.98;27.12;0.43;0;618.98
7502;473.98;27;0.32;0;473.98
7503;281.43;26.77;0.22;0;281.43
7504;110.55;26.45;0.13;0;110.55
7505;11.27;26.23;0.23;0;11.27
7506;0;26.06;0.68;0;0
7507;0;25.35;1.24;0;0
7508;0;24.73;1.51;0;0
7509;0;24.58;1.01;0;0
7510;0;24.69;0.9;0;0
7511;0;24.63;0.8;0;0
7512;0;24.5;0.8;0;0
7513;0;24.34;1.17;0;0
7514;0;24.2;1.33;0;0
7515;0;24.26;1.25;0;0
7516;0;24.31;1.17;0;0
7517;12.84;24.31;1.11;0;12.84
7518;34.09;24.59;0.9;0;34.09
7519;74.02;25.38;0.4;0;74.02
7520;280.89;26.06;0.45;0;280.89
7521;448.23;26.63;0.68;0;448.23
7522;553.79;27.26;0.75;0;553.79
7523;555.79;27.76;0.78;0;555.79
7524;595.86;27.9;0.75;0;595.86
7525;577.55;27.9;0.66;0;577.55
7526;407.05;27.74;0.51;0;407.05
7527;254.33;27.37;0.33;0;254.33
7528;93.86;26.95;0.17;0;93.86
7529;9.44;26.57;0.38;0;9.44
7530;0;26.24;0.83;0;0
7531;0;25.8;1.13;0;0
7532;0;25.44;1.28;0;0
7533;0;25.26;1.28;0;0
7534;0;25.18;1.22;0;0
7535;0;25.08;1.18;0;0
7536;0;25.01;1.13;0;0
7537;0;24.94;1.09;0;0
7538;0;24.87;1.04;0;0
7539;0;24.83;0.96;0;0
7540;0;24.77;0.88;0;0
7541;24.97;24.67;0.88;0;24.97
7542;170.54;24.63;0.88;0;170.54
7543;347.51;25.3;0.65;0;347.51
7544;570.9;26.07;0.66;0;570.9
7545;743.62;26.98;0.81;0;743.62
7546;834.12;28.5;0.87;0;834.12
7547;807.85;29.39;0.87;0;807.85
7548;719.67;29.77;0.81;0;719.67
7549;566.12;29.78;0.73;0;566.12
7550;434.12;29.48;0.62;0;434.12
7551;257.05;28.91;0.43;0;257.05
7552;95.41;28.27;0.34;0;95.41
7553;11.59;27.7;0.55;0;11.59
7554;0;27.57;0.69;0;0
7555;0;27.44;0.7;0;0
7556;0;27.25;0.78;0;0
7557;0;26.94;0.88;0;0
7558;0;26.67;0.93;0;0
7559;0;26.32;0.97;0;0
7560;0;25.95;1.03;0;0
7561;0;25.62;1.09;0;0
7562;0;25.24;1.2;0;0
7563;0;24.74;1.41;0;0
7564;0;24.39;1.53;0;0
7565;26.27;24.2;1.52;0;26.27
7566;202.03;24.77;0.96;0;202.03
7567;450.61;25.87;0.54;0;450.61
7568;662.84;26.97;0.42;0;662.84
7569;791.16;28.01;0.56;0;791.16
7570;743.43;28.9;0.64;0;743.43
7571;685.74;29.4;0.59;0;685.74
7572;464.47;29.5;0.44;0;464.47
7573;360.63;29.26;0.27;0;360.63
7574;178.78;28.67;0.13;0;178.78
7575;159.38;26.87;0.15;0;159.38
7576;72.75;27.13;0.27;0;72.75
7577;10.45;26.99;0.46;0;10.45
7578;0;26.69;0.82;0;0
7579;0;26.12;1.18;0;0
7580;0;25.51;1.45;0;0
7581;0;25.11;1.57;0;0
7582;0;24.83;1.49;0;0
7583;0;24.7;1.09;0;0
7584;0;24.65;0.98;0;0
7585;0;24.55;0.95;0;0
7586;0;24.42;0.85;0;0
7587;0;24.34;1.07;0;0
7588;0;24.62;1.03;0;0
7589;26.8;24.84;0.81;0;26.8
7590;197.7;25.04;0.69;0;197.7
7591;438.52;25.96;0.29;0;438.52
7592;626.45;27.09;0.48;0;626.45
7593;769.03;28.26;0.7;0;769.03
7594;747.01;28.97;0.69;0;747.01
7595;753.87;29.23;0.64;0;753.87
7596;716.11;29.2;0.49;0;716.11
7597;575.64;28.99;0.3;0;575.64
7598;433.86;28.78;0.26;0;433.86
7599;283.52;28.11;0.3;0;283.52
7600;108.75;27.37;0.28;0;108.75
7601;9.38;27.41;0.36;0;9.38
7602;0;27.36;0.38;0;0
7603;0;27.13;0.56;0;0
7604;0;26.77;0.79;0;0
7605;0;26.46;0.95;0;0
7606;0;26.15;1.03;0;0
7607;0;25.75;1.17;0;0
7608;0;25.3;1.35;0;0
7609;0;24.91;1.47;0;0
7610;0;24.69;1.47;0;0
7611;0;24.54;1.46;0;0
7612;0;24.42;1.37;0;0
7613;15;24.42;1.35;0;15
7614;62.48;24.96;0.85;0;62.48
7615;137.21;25.73;0.49;0;137.21
7616;276.18;26.39;0.69;0;276.18
7617;404.23;27.12;0.75;0;404.23
7618;652.52;28.19;0.74;0;652.52
7619;801.5;28.91;0.71;0;801.5
7620;852.32;29.26;0.65;0;852.32
7621;686.27;29.33;0.57;0;686.27
7622;528.19;29.19;0.46;0;528.19
7623;341.12;28.8;0.31;0;341.12
7624;128.7;28.26;0.13;0;128.7
7625;11.16;27.65;0.38;0;11.16
7626;0;27.18;0.85;0;0
7627;0;26.71;1.12;0;0
7628;0;26.37;1.24;0;0
7629;0;26.24;1.22;0;0
7630;0;26.25;1.11;0;0
7631;0;26.25;0.95;0;0
7632;0;26.13;0.83;0;0
7633;0;25.98;0.72;0;0
7634;0;25.77;0.7;0;0
7635;0;25.41;0.84;0;0
7636;0;25.08;0.92;0;0
7637;19.05;24.87;0.87;0;19.05
7638;137.14;24.73;0.91;0;137.14
7639;311.12;25.44;0.74;0;311.12
7640;530.68;26.23;0.56;0;530.68
7641;605.53;27;0.54;0;605.53
7642;713.63;27.69;0.42;0;713.63
7643;708.65;28.45;0.28;0;708.65
7644;752.38;28.86;0.23;0;752.38
7645;664.47;28.94;0.26;0;664.47
7646;534.39;28.73;0.27;0;534.39
7647;325.53;28.36;0.26;0;325.53
7648;139.91;27.81;0.16;0;139.91
7649;11.97;27.49;0.28;0;11.97
7650;0;27.47;0.34;0;0
7651;0;27.26;0.36;0;0
7652;0;26.99;0.37;0;0
7653;0;27.02;0.47;0;0
7654;0;26.9;0.62;0;0
7655;0;26.69;0.72;0;0
7656;0;26.56;0.68;0;0
7657;0;26.42;0.66;0;0
7658;0;26.23;0.69;0;0
7659;0;26.09;0.67;0;0
7660;0;26.05;0.58;0;0
7661;23.75;26;0.44;0;23.75
7662;171.13;26.07;0.33;0;171.13
7663;355.62;26.5;0.35;0;355.62
7664;597.27;27.08;0.28;0;597.27
7665;682.62;27.44;0.15;0;682.62
7666;809.49;27.88;0.12;0;809.49
7667;797.04;28.23;0.11;0;797.04
7668;688.3;28.49;0.13;0;688.3
7669;551.95;28.66;0.13;0;551.95
7670;420.77;28.73;0.14;0;420.77
7671;256.59;28.58;0.22;0;256.59
7672;101.38;28.07;0.3;0;101.38
7673;11.88;27.35;0.49;0;11.88
7674;0;26.98;0.89;0;0
7675;0;26.8;1;0;0
7676;0;26.53;1.07;0;0
7677;0;26.28;1.1;0;0
7678;0;25.88;1.21;0;0
7679;0;25.33;1.34;0;0
7680;0;24.9;1.41;0;0
7681;0;24.58;1.24;0;0
7682;0;24.54;0.93;0;0
7683;0;24.45;0.91;0;0
7684;0;24.4;0.79;0;0
7685;17.41;24.3;0.86;0;17.41
7686;91.38;24.77;0.75;0;91.38
7687;227.73;25.65;0.36;0;227.73
7688;341.62;26.47;0.26;0;341.62
7689;485.27;27.2;0.3;0;485.27
7690;599.34;27.9;0.25;0;599.34
7691;676.31;28.31;0.29;0;676.31
7692;564.3;28.51;0.3;0;564.3
7693;511.59;28.52;0.25;0;511.59
7694;341.52;28.35;0.2;0;341.52
7695;200.97;28.02;0.13;0;200.97
7696;77.4;27.55;0.09;0;77.4
7697;11.17;27.19;0.31;0;11.17
7698;0;26.8;0.77;0;0
7699;0;26.17;1.22;0;0
7700;0;25.59;1.47;0;0
7701;0;25.22;1.44;0;0
7702;0;25.05;1.1;0;0
7703;0;25.04;0.85;0;0
7704;0;24.98;0.8;0;0
7705;0;24.85;0.73;0;0
7706;0;24.67;0.93;0;0
7707;0;24.48;1.23;0;0
7708;0;24.38;1.39;0;0
7709;17.98;24.42;1.37;0;17.98
7710;86.69;25.05;0.96;0;86.69
7711;103.89;26.48;0.48;0;103.89
7712;221.48;27.08;0.42;0;221.48
7713;162.71;27.87;0.41;0;162.71
7714;371.27;28.6;0.47;0;371.27
7715;538.35;29.02;0.5;0;538.35
7716;690.1;29.12;0.46;0;690.1
7717;672.53;28.98;0.41;0;672.53
7718;530.4;28.74;0.39;0;530.4
7719;330.1;28.36;0.36;0;330.1
7720;128.3;27.86;0.28;0;128.3
7721;11.47;27.33;0.43;0;11.47
7722;0;27.01;0.8;0;0
7723;0;26.64;1.02;0;0
7724;0;26.28;1.18;0;0
7725;0;25.9;1.3;0;0
7726;0;25.62;1.34;0;0
7727;0;25.37;1.34;0;0
7728;0;25.13;1.32;0;0
7729;0;24.91;1.34;0;0
7730;0;24.72;1.37;0;0
7731;0;24.54;1.4;0;0
7732;0;24.4;1.43;0;0
7733;18.73;24.3;1.45;0;18.73
7734;127.35;24.77;0.94;0;127.35
7735;293.23;25.66;0.68;0;293.23
7736;433.9;26.27;0.43;0;433.9
7737;619.63;26.5;0.65;0;619.63
7738;662.25;26.68;0.68;0;662.25
7739;636.38;27.08;0.66;0;636.38
7740;676.71;27.28;0.64;0;676.71
7741;557.95;27.18;0.54;0;557.95
7742;376.55;27.01;0.38;0;376.55
7743;223.09;26.72;0.24;0;223.09
7744;71.87;26.37;0.21;0;71.87
7745;6.94;26.08;0.5;0;6.94
7746;0;25.8;0.86;0;0
7747;0;25.73;0.89;0;0
7748;0;25.69;0.85;0;0
7749;0;25.64;0.81;0;0
7750;0;25.71;0.56;0;0
7751;0;25.66;0.38;0;0
7752;0;25.5;0.45;0;0
7753;0;25.28;0.6;0;0
7754;0;25.04;0.78;0;0
7755;0;24.71;0.99;0;0
7756;0;24.37;1.16;0;0
7757;14.52;24.05;1.29;0;14.52
7758;72.43;24.35;0.96;0;72.43
7759;161.28;25.26;0.54;0;161.28
7760;300.23;26.04;0.37;0;300.23
7761;344.01;26.56;0.28;0;344.01
7762;386.52;27.12;0.2;0;386.52
7763;426.88;27.57;0.27;0;426.88
7764;416.69;27.73;0.38;0;416.69
7765;442.13;27.8;0.48;0;442.13
7766;389.97;27.62;0.46;0;389.97
7767;242.83;27.32;0.41;0;242.83
7768;92.3;26.85;0.31;0;92.3
7769;10.34;26.37;0.39;0;10.34
7770;0;26.27;0.61;0;0
7771;0;26.33;0.44;0;0
7772;0;26.26;0.38;0;0
7773;0;26.17;0.26;0;0
7774;0;26.11;0.08;0;0
7775;0;25.91;0.35;0;0
7776;0;25.62;0.65;0;0
7777;0;25.13;0.93;0;0
7778;0;24.4;1.26;0;0
7779;0;23.67;1.46;0;0
7780;0;23.4;1.12;0;0
7781;20.74;23.37;0.96;0;20.74
7782;140.3;24.39;0.93;0;140.3
7783;309.93;25.89;0.7;0;309.93
7784;449.95;27.08;0.75;0;449.95
7785;600.47;27.97;0.73;0;600.47
7786;656.26;28.61;0.56;0;656.26
7787;561.65;29.05;0.33;0;561.65
7788;537.56;29.3;0.14;0;537.56
7789;559.12;29.32;0.13;0;559.12
7790;457.14;29.02;0.16;0;457.14
7791;282.14;28.69;0.23;0;282.14
7792;111.27;28.26;0.19;0;111.27
7793;9.51;27.74;0.29;0;9.51
7794;0;27.34;0.74;0;0
7795;0;26.88;1.01;0;0
7796;0;26.51;1.14;0;0
7797;0;26.2;1.18;0;0
7798;0;25.8;1.31;0;0
7799;0;25.4;1.23;0;0
7800;0;25.38;0.94;0;0
7801;0;25.35;0.9;0;0
7802;0;25.22;0.82;0;0
7803;0;25.01;0.81;0;0
7804;0;24.86;0.77;0;0
7805;12.72;24.72;0.79;0;12.72
7806;53.08;25;0.7;0;53.08
7807;80.66;25.53;0.55;0;80.66
7808;192.77;26.14;0.47;0;192.77
7809;260.81;26.59;0.61;0;260.81
7810;228.26;26.93;0.63;0;228.26
7811;326.5;27.44;0.6;0;326.5
7812;336.97;27.9;0.53;0;336.97
7813;327.14;28.05;0.47;0;327.14
7814;341.04;27.93;0.45;0;341.04
7815;251.03;27.59;0.36;0;251.03
7816;123.36;27.14;0.22;0;123.36
7817;13.84;26.62;0.27;0;13.84
7818;0;26.34;0.7;0;0
7819;0;25.98;0.99;0;0
7820;0;25.51;1.22;0;0
7821;0;25.01;1.4;0;0
7822;0;24.65;1.38;0;0
7823;0;24.49;1.02;0;0
7824;0;24.5;0.89;0;0
7825;0;24.43;0.85;0;0
7826;0;24.28;0.89;0;0
7827;0;24.2;0.88;0;0
7828;0;24.12;0.79;0;0
7829;23.89;24.01;0.8;0;23.89
7830;176.23;24.6;0.78;0;176.23
7831;366.18;25.55;0.54;0;366.18
7832;512.24;26.31;0.66;0;512.24
7833;583.4;27.32;0.71;0;583.4
7834;665.59;28.34;0.73;0;665.59
7835;721.59;28.91;0.71;0;721.59
7836;655.82;29.06;0.65;0;655.82
7837;552.54;29.01;0.59;0;552.54
7838;412.95;28.67;0.5;0;412.95
7839;250.65;28.16;0.36;0;250.65
7840;93.71;27.66;0.3;0;93.71
7841;11.76;27.19;0.53;0;11.76
7842;0;26.46;1.17;0;0
7843;0;25.99;0.95;0;0
7844;0;25.91;0.91;0;0
7845;0;25.8;0.92;0;0
7846;0;25.65;0.87;0;0
7847;0;25.46;0.85;0;0
7848;0;25.29;0.88;0;0
7849;0;25.15;0.86;0;0
7850;0;25.01;0.85;0;0
7851;0;24.87;0.85;0;0
7852;0;24.76;0.86;0;0
7853;16.02;24.69;0.89;0;16.02
7854;80.69;25;0.91;0;80.69
7855;211.16;25.55;0.7;0;211.16
7856;321.64;26.17;0.59;0;321.64
7857;368.05;26.68;0.76;0;368.05
7858;280.63;27.12;0.85;0;280.63
7859;546.11;27.65;0.83;0;546.11
7860;725.09;28.08;0.75;0;725.09
7861;688.48;28.1;0.63;0;688.48
7862;588.73;27.93;0.48;0;588.73
7863;371.94;27.5;0.3;0;371.94
7864;157.91;26.98;0.14;0;157.91
7865;14.37;26.62;0.5;0;14.37
7866;0;26.19;1.01;0;0
7867;0;25.76;1.26;0;0
7868;0;25.36;1.44;0;0
7869;0;25.05;1.43;0;0
7870;0;24.87;1.15;0;0
7871;0;24.87;0.92;0;0
7872;0;24.82;0.8;0;0
7873;0;24.7;0.8;0;0
7874;0;24.49;1.24;0;0
7875;0;24.27;1.39;0;0
7876;0;24.19;1.43;0;0
7877;19.97;24.23;1.35;0;19.97
7878;104.14;24.62;1.06;0;104.14
7879;250.16;25.48;0.43;0;250.16
7880;360.22;26.02;0.25;0;360.22
7881;441.97;26.35;0.36;0;441.97
7882;530.65;26.56;0.34;0;530.65
7883;665.52;26.94;0.42;0;665.52
7884;634.73;27.4;0.51;0;634.73
7885;552.9;27.65;0.56;0;552.9
7886;310.49;27.65;0.55;0;310.49
7887;182.94;27.36;0.42;0;182.94
7888;42.27;26.88;0.32;0;42.27
7889;6.95;26.26;0.47;0;6.95
7890;0;25.58;0.91;0;0
7891;0;25.27;0.87;0;0
7892;0;25.15;0.92;0;0
7893;0;25.05;0.88;0;0
7894;0;24.95;0.83;0;0
7895;0;24.73;0.94;0;0
7896;0;24.52;1.28;0;0
7897;0;24.34;1.37;0;0
7898;0;24.12;1.41;0;0
7899;0;23.9;1.44;0;0
7900;0;23.73;1.33;0;0
7901;15.02;23.69;1.26;0;15.02
7902;64.98;24.28;0.9;0;64.98
7903;145.38;25.06;0.66;0;145.38
7904;272.97;25.71;0.55;0;272.97
7905;432.34;26.05;0.68;0;432.34
7906;563.55;26.57;0.59;0;563.55
7907;671.5;27.3;0.45;0;671.5
7908;763.75;27.79;0.33;0;763.75
7909;688.27;27.83;0.28;0;688.27
7910;589.26;27.57;0.29;0;589.26
7911;394.36;27.13;0.28;0;394.36
7912;180.77;26.63;0.29;0;180.77
7913;16.73;26.24;0.52;0;16.73
7914;0;25.76;1.01;0;0
7915;0;25.2;1.3;0;0
7916;0;24.82;1.26;0;0
7917;0;24.73;0.86;0;0
7918;0;24.7;0.78;0;0
7919;0;24.57;0.72;0;0
7920;0;24.4;0.73;0;0
7921;0;24.24;1.12;0;0
7922;0;24.08;1.22;0;0
7923;0;23.96;1.34;0;0
7924;0;23.82;1.41;0;0
7925;14.03;23.65;1.46;0;14.03
7926;53.41;24.4;0.9;0;53.41
7927;179.79;25.44;0.53;0;179.79
7928;334.15;26.17;0.51;0;334.15
7929;477.53;26.67;0.54;0;477.53
7930;500.52;27.5;0.56;0;500.52
7931;501.27;28.09;0.5;0;501.27
7932;576.97;28.12;0.38;0;576.97
7933;563.7;27.92;0.22;0;563.7
7934;403.35;27.59;0.16;0;403.35
7935;251.27;27.18;0.2;0;251.27
7936;106.99;26.78;0.33;0;106.99
7937;11.75;26.29;0.47;0;11.75
7938;0;25.6;0.84;0;0
7939;0;25.33;0.86;0;0
7940;0;25.31;0.97;0;0
7941;0;25.22;0.93;0;0
